"studyID","pubyear","pubyear5","country","continent","USA","marine","exprnc","species","family","order","class","class1","structure","structure2","process","process2","agemin","agemax","agemaxcat","agerange","agerangecat","type","R","Rcat3","Rcat4","n","ncat","nperage","APE","ACV","ACVmod","ACVused","ACVmodused","bothACVnAPEused","PA0","PA1","PAother","ASD","AAD","APE2","ACV2","AD","checkbias","bias_usedplot","bias_usedregression","bias_usedsymtest","bias_usedttest","bias_usedother","biasmethod","biaspresent","checkrelage","typerelage"
"bettinger_validation_2011",2011,"2011-15","USA","N. America","USA","no","yes","Notchlip Redhorse","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","Otoliths","Lapillae","sectioned","Ground/
Sectioned",1,19,"10-19",18,"10-20","Between",2,"2","2",121,"5-199",6.72222222222222,NA,4.28,4.28,"yes","yes","no",72,96.08,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bettinger_validation_2011",2011,"2011-15","USA","N. America","USA","no","yes","Brassy Jumprock","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","Otoliths","Lapillae","sectioned","Ground/
Sectioned",1,17,"10-19",16,"10-20","Between",2,"2","2",75,"5-199",4.6875,NA,5.05,5.05,"yes","yes","no",77,98.62,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bishop_age_2006",2006,"2006-10","New Zealand","Australia","Other","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",1,23,"20-29",22,"20-30","Between",2,"2","2",49,"1-49",2.22727272727273,6.59,9.32,9.32,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"bishop_age_2006",2006,"2006-10","New Zealand","Australia","Other","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,30,"30+",30,"30-40","Within",2,"2","2",256,"200-399",8.53333333333333,5.27,7.45,7.45,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","yes","quadratic"
"bishop_age_2006",2006,"2006-10","New Zealand","Australia","Other","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,30,"30+",30,"30-40","Between",2,"2","2",256,"200-399",8.53333333333333,6.52,9.23,9.23,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","yes","quadratic"
"blackwell_assessment_2016",2016,"2016-20","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",0,10,"10-19",10,"10-20","Between",2,"2","2",243,"200-399",24.3,NA,17.8,17.8,"yes","yes","no",38.7,68.7,"yes",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"blackwell_assessment_2016",2016,"2016-20","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Other",NA,"sectioned","Ground/
Sectioned",0,11,"10-19",11,"10-20","Between",2,"2","2",243,"200-399",22.0909090909091,NA,6.9,6.9,"yes","yes","no",70.4,95.5,"yes",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"blackwell_assessment_2016",2016,"2016-20","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Other","Metapterygoid","whole","Whole",0,10,"10-19",10,"10-20","Between",2,"2","2",243,"200-399",24.3,NA,7.8,7.8,"yes","yes","no",64.6,88.1,"yes",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"blackwell_assessment_2016",2016,"2016-20","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,12,"10-19",12,"10-20","Between",2,"2","2",243,"200-399",20.25,NA,4,4,"yes","yes","no",81.9,97.9,"yes",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"blackwell_assessment_2016",2016,"2016-20","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,11,"10-19",11,"10-20","Between",2,"2","2",243,"200-399",22.0909090909091,NA,11.7,11.7,"yes","yes","no",44.3,78.6,"yes",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"blackwell_evaluation_2019",2019,"2016-20","USA","N. America","USA","no","yes","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","cracked","Cracked",2,20,"20-29",18,"10-20","Between",3,"3+","3",170,"5-199",9.44444444444444,NA,2,2,"yes","yes","no",77.1,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"blackwell_evaluation_2019",2019,"2016-20","USA","N. America","USA","no","yes","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Spines","Anal","sectioned","Ground/
Sectioned",1,11,"10-19",10,"10-20","Between",3,"3+","3",170,"5-199",17,NA,9,9,"yes","yes","no",45.9,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"blackwell_evaluation_2019",2019,"2016-20","USA","N. America","USA","no","yes","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Spines","Dorsal","sectioned","Ground/
Sectioned",1,12,"10-19",11,"10-20","Between",3,"3+","3",170,"5-199",15.4545454545455,NA,8,8,"yes","yes","no",45.9,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"blackwell_evaluation_2019",2019,"2016-20","USA","N. America","USA","no","yes","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"pressed","Other",2,13,"10-19",11,"10-20","Between",3,"3+","3",170,"5-199",15.4545454545455,NA,15.2,15.2,"yes","yes","no",22.9,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"blackwell_evaluation_2019",2019,"2016-20","USA","N. America","USA","no","yes","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","cracked","Cracked",2,13,"10-19",11,"10-20","Between",3,"3+","3",147,"5-199",13.3636363636364,NA,2.3,2.3,"yes","yes","no",84.4,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"blackwell_evaluation_2019",2019,"2016-20","USA","N. America","USA","no","yes","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Spines","Anal","sectioned","Ground/
Sectioned",1,9,"1-9",8,"0-10","Between",3,"3+","3",147,"5-199",18.375,NA,10.7,10.7,"yes","yes","no",40.8,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"blackwell_evaluation_2019",2019,"2016-20","USA","N. America","USA","no","yes","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Spines","Dorsal","sectioned","Ground/
Sectioned",1,10,"10-19",9,"0-10","Between",3,"3+","3",147,"5-199",16.3333333333333,NA,10.4,10.4,"yes","yes","no",35.4,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"blackwell_evaluation_2019",2019,"2016-20","USA","N. America","USA","no","yes","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"pressed","Other",2,11,"10-19",9,"0-10","Between",3,"3+","3",147,"5-199",16.3333333333333,NA,10,10,"yes","yes","no",35.4,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bokhutlo_age_2015",2015,"2011-15","Botswana","Africa","Other","no","no","African Sharptooth Catfish","Clariidae","Siluriformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,8,"1-9",7,"0-10","Within",2,"2","2",100,"5-199",14.2857142857143,8,11,11,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,6,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_age_2009",2009,"2006-10","Turkey","Europe","Other","no","no","Prussian Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,6,"1-9",6,"0-10","Within",3,"3+","3",283,"200-399",47.1666666666667,NA,17.2,17.2,"yes","yes","no",32.8,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_age_2009",2009,"2006-10","Turkey","Europe","Other","no","no","Prussian Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Vertebrae",NA,"whole","Whole",0,6,"1-9",6,"0-10","Within",3,"3+","3",283,"200-399",47.1666666666667,NA,22.6,22.6,"yes","yes","no",47.1,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_age_2009",2009,"2006-10","Turkey","Europe","Other","no","no","Prussian Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Otoliths",NA,"whole","Whole",0,6,"1-9",6,"0-10","Within",3,"3+","3",283,"200-399",47.1666666666667,NA,7,7,"yes","yes","no",70.3,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_age_2009",2009,"2006-10","Turkey","Europe","Other","no","no","Prussian Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",0,6,"1-9",6,"0-10","Within",3,"3+","3",283,"200-399",47.1666666666667,NA,27.2,27.2,"yes","yes","no",17.6,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_age_2009",2009,"2006-10","Turkey","Europe","Other","no","no","Prussian Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Other","Subopercular","whole","Whole",2,7,"1-9",5,"0-10","Within",3,"3+","3",283,"200-399",56.6,NA,25.7,25.7,"yes","yes","no",25.5,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_age_2009",2009,"2006-10","Turkey","Europe","Other","no","no","Prussian Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",2,7,"1-9",5,"0-10","Within",3,"3+","3",173,"5-199",34.6,NA,25.2,25.2,"yes","yes","no",32.1,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_age_2009",2009,"2006-10","Turkey","Europe","Other","no","no","Prussian Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Vertebrae",NA,"whole","Whole",2,7,"1-9",5,"0-10","Within",3,"3+","3",173,"5-199",34.6,NA,8.1,8.1,"yes","yes","no",62.9,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_age_2009",2009,"2006-10","Turkey","Europe","Other","no","no","Prussian Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",2,7,"1-9",5,"0-10","Within",3,"3+","3",173,"5-199",34.6,NA,22.5,22.5,"yes","yes","no",21,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_age_2009",2009,"2006-10","Turkey","Europe","Other","no","no","Prussian Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Other","Subopercular","whole","Whole",2,7,"1-9",5,"0-10","Within",3,"3+","3",173,"5-199",34.6,NA,19.7,19.7,"yes","yes","no",14.1,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_comparison_2008",2008,"2006-10","Turkey","Europe","Other","no","no","Pikeperch","Percidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,9,"1-9",9,"0-10","Within",3,"3+","3",238,"200-399",26.4444444444444,12.3,NA,NA,"no","no","no",53.3,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_comparison_2008",2008,"2006-10","Turkey","Europe","Other","no","no","Pikeperch","Percidae","Perciformes","Actinopteri","Actinopteri","Vertebrae",NA,"whole","Whole",0,8,"1-9",8,"0-10","Within",3,"3+","3",238,"200-399",29.75,10.5,NA,NA,"no","no","no",45.3,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_comparison_2008",2008,"2006-10","Turkey","Europe","Other","no","no","Pikeperch","Percidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",0,8,"1-9",8,"0-10","Within",3,"3+","3",238,"200-399",29.75,4.5,NA,NA,"no","no","no",91.4,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_comparison_2008",2008,"2006-10","Turkey","Europe","Other","no","no","Pikeperch","Percidae","Perciformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",0,8,"1-9",8,"0-10","Within",3,"3+","3",238,"200-399",29.75,11.7,NA,NA,"no","no","no",38.3,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_evaluating_2015",2015,"2011-15","Turkey","Europe","Other","no","yes","Colchic Scraper","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Otoliths","Asterisci","unknown","Unknown",0,4,"1-9",4,"0-10","Within",3,"3+","3",213,"200-399",53.25,11.91,24.41,24.41,"yes","yes","yes",44.6,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_evaluating_2015",2015,"2011-15","Turkey","Europe","Other","no","yes","Colchic Scraper","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Otoliths","Lapillae","unknown","Unknown",0,4,"1-9",4,"0-10","Within",3,"3+","3",237,"200-399",59.25,9.73,19.89,19.89,"yes","yes","yes",48.1,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_evaluating_2015",2015,"2011-15","Turkey","Europe","Other","no","yes","Colchic Scraper","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,3,"1-9",3,"0-10","Within",3,"3+","3",229,"200-399",76.3333333333333,15.36,31.69,31.69,"yes","yes","yes",42.4,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bostanci_evaluating_2015",2015,"2011-15","Turkey","Europe","Other","no","yes","Colchic Scraper","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Vertebrae",NA,"unknown","Unknown",0,5,"1-9",5,"0-10","Within",3,"3+","3",247,"200-399",49.4,4.24,8.71,8.71,"yes","yes","yes",69.2,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"boughamou_otolithometry_2014",2014,"2011-15","Algeria","Africa","Other","yes","yes","East Atlantic Peacock Wrasse","Labridae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",0,5,"1-9",5,"0-10","Within",3,"3+","3",515,"400+",103,NA,NA,NA,"no","no","no",100,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"boughamou_otolithometry_2014",2014,"2011-15","Algeria","Africa","Other","yes","yes","East Atlantic Peacock Wrasse","Labridae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",0,5,"1-9",5,"0-10","Within",3,"3+","3",515,"400+",103,NA,NA,NA,"no","no","no",99,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"boughamou_otolithometry_2014",2014,"2011-15","Algeria","Africa","Other","yes","yes","East Atlantic Peacock Wrasse","Labridae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",0,5,"1-9",5,"0-10","Within",3,"3+","3",515,"400+",103,NA,NA,NA,"no","no","no",99,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"boughamou_otolithometry_2014",2014,"2011-15","Algeria","Africa","Other","yes","yes","East Atlantic Peacock Wrasse","Labridae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",0,5,"1-9",5,"0-10","Between",3,"3+","3",515,"400+",103,0.01,0.01,0.01,"yes","yes","yes",99,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"boughamou_otolithometry_2014",2014,"2011-15","Algeria","Africa","Other","yes","yes","East Atlantic Peacock Wrasse","Labridae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,5,"1-9",5,"0-10","Within",3,"3+","3",469,"400+",93.8,NA,NA,NA,"no","no","no",93,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"boughamou_otolithometry_2014",2014,"2011-15","Algeria","Africa","Other","yes","yes","East Atlantic Peacock Wrasse","Labridae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,5,"1-9",5,"0-10","Within",3,"3+","3",469,"400+",93.8,NA,NA,NA,"no","no","no",91,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"boughamou_otolithometry_2014",2014,"2011-15","Algeria","Africa","Other","yes","yes","East Atlantic Peacock Wrasse","Labridae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,5,"1-9",5,"0-10","Within",3,"3+","3",469,"400+",93.8,NA,NA,NA,"no","no","no",90,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"boughamou_otolithometry_2014",2014,"2011-15","Algeria","Africa","Other","yes","yes","East Atlantic Peacock Wrasse","Labridae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,5,"1-9",5,"0-10","Between",3,"3+","3",469,"400+",93.8,0.24,0.19,0.19,"yes","yes","yes",91,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"braaten_age_2015",2015,"2011-15","USA","N. America","USA","no","no","Pallid Sturgeon","Acipenseridae","Acipenseriformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",43,57,"30+",14,"10-20","Between",2,"2","2",11,"1-49",0.785714285714286,NA,5,5,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"braaten_age_2015",2015,"2011-15","USA","N. America","USA","no","no","Pallid Sturgeon","Acipenseridae","Acipenseriformes","Actinopteri","Actinopteri","Spines","Pectoral","sectioned","Ground/
Sectioned",37,59,"30+",22,"20-30","Between",2,"2","2",9,"1-49",0.409090909090909,NA,4.5,4.5,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"braaten_comparison_1999",1999,"1996-2000","USA","N. America","USA","no","yes","River Carpsucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","Finrays","Dorsal","sectioned","Ground/
Sectioned",0,9,"1-9",9,"0-10","Between",2,"2","2",172,"5-199",19.1111111111111,NA,8.52,8.52,"yes","yes","no",NA,NA,"yes",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"braaten_comparison_1999",1999,"1996-2000","USA","N. America","USA","no","yes","River Carpsucker","Catostomidae","Cypriniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,9,"1-9",9,"0-10","Between",2,"2","2",172,"5-199",19.1111111111111,NA,9.63,9.63,"yes","yes","no",NA,NA,"yes",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"braccini_comparison_2007",2007,"2006-10","Australia","Australia","Other","yes","no","Piked Spurdog","Squalidae","Squaliformes","Elasmobranchii","Elasmobranchii","Spines","Dorsal","sectioned","Ground/
Sectioned",2,30,"30+",28,"20-30","Between",2,"2","2",380,"200-399",13.5714285714286,8.03,11.35,11.35,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"braccini_comparison_2007",2007,"2006-10","Australia","Australia","Other","yes","no","Piked Spurdog","Squalidae","Squaliformes","Elasmobranchii","Elasmobranchii","Spines","Dorsal","sectioned","Ground/
Sectioned",2,30,"30+",28,"20-30","Within",2,"2","2",50,"5-199",1.78571428571429,5.33,7.53,7.53,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"braccini_comparison_2007",2007,"2006-10","Australia","Australia","Other","yes","no","Piked Spurdog","Squalidae","Squaliformes","Elasmobranchii","Elasmobranchii","Spines","Dorsal","sectioned","Ground/
Sectioned",2,30,"30+",28,"20-30","Within",2,"2","2",50,"5-199",1.78571428571429,6.39,9.03,9.03,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"braccini_comparison_2007",2007,"2006-10","Australia","Australia","Other","yes","no","Piked Spurdog","Squalidae","Squaliformes","Elasmobranchii","Elasmobranchii","Spines","Dorsal","sectioned","Ground/
Sectioned",1,28,"20-29",27,"20-30","Within",2,"2","2",380,"200-399",14.0740740740741,4.94,6.99,6.99,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"bradley_age_2020",2020,"2016-20","Falkland Islands","S. America","Other","yes","no","Slender Tuna","Scombridae","Scombriformes","Actinopteri","Actinopteri","Otoliths",NA,"sectioned","Ground/
Sectioned",9,42,"30+",33,"30-40","Between",2,"2","2",93,"5-199",2.81818181818182,2.49,3.52,3.52,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"branigan_accuracy_2019",2019,"2016-20","USA","N. America","USA","no","yes","Kokanee","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,1,"1-9",1,"0-10","Between",3,"3+","3",44,"1-49",44,NA,3.9,3.9,"yes","yes","no",91,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"branigan_accuracy_2019",2019,"2016-20","USA","N. America","USA","no","yes","Kokanee","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,1,"1-9",1,"0-10","Between",3,"3+","3",44,"1-49",44,NA,2,2,"yes","yes","no",98,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"branigan_accuracy_2019",2019,"2016-20","USA","N. America","USA","no","yes","Kokanee","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Finrays","Pectoral","sectioned","Ground/
Sectioned",0,1,"1-9",1,"0-10","Between",3,"3+","3",44,"1-49",44,NA,6.9,6.9,"yes","yes","no",86,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"branigan_accuracy_2019",2019,"2016-20","USA","N. America","USA","no","yes","Kokanee","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"pressed","Other",1,4,"1-9",3,"0-10","Between",3,"3+","3",144,"5-199",48,NA,6.7,6.7,"yes","yes","no",74,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"branigan_accuracy_2019",2019,"2016-20","USA","N. America","USA","no","yes","Kokanee","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,4,"1-9",3,"0-10","Between",3,"3+","3",144,"5-199",48,NA,20.4,20.4,"yes","yes","no",40,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"branigan_accuracy_2019",2019,"2016-20","USA","N. America","USA","no","yes","Kokanee","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Finrays","Pectoral","sectioned","Ground/
Sectioned",1,4,"1-9",3,"0-10","Between",3,"3+","3",144,"5-199",48,NA,9.4,9.4,"yes","yes","no",71,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"branigan_accuracy_2019",2019,"2016-20","USA","N. America","USA","no","yes","Kokanee","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,3,"1-9",3,"0-10","Between",3,"3+","3",128,"5-199",42.6666666666667,NA,12.3,12.3,"yes","yes","no",66,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"branigan_accuracy_2019",2019,"2016-20","USA","N. America","USA","no","yes","Kokanee","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,3,"1-9",3,"0-10","Between",3,"3+","3",128,"5-199",42.6666666666667,NA,7.4,7.4,"yes","yes","no",81,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"branigan_accuracy_2019",2019,"2016-20","USA","N. America","USA","no","yes","Kokanee","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Finrays","Pectoral","sectioned","Ground/
Sectioned",0,3,"1-9",3,"0-10","Between",3,"3+","3",128,"5-199",42.6666666666667,NA,20.1,20.1,"yes","yes","no",59,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
